PA_ID,NAME,TYPE,TYPE_ABBR,IUCN,NRS_PA,GAZ_AREA,GIS_AREA,REPT_AREA,GAZ_DATE,LATEST_GAZ,STATE,AUTHORITY,DATASOURCE,GOVERNANCE,COMMENTS,ENVIRON,OVERLAP,X_COORD,Y_COORD,MGT_PLAN,RES_NUMBER,EPBC,SHAPE_AREA,SHAPE_LEN
NSW_FMZ1_6,Forestry Management Areas in Chichester,Protected Area,PA,IV,ND,0,0.0020333,0.0020333,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of CHICHESTER,T,2,151.38466698,-32.11944248,R,FMZ1,State,1.9422597255e-9,0.11539351213
NSW_FMZ1_7,Forestry Management Areas in Coffs Harbour,Protected Area,PA,IV,ND,0,1.43824286,1.43824286,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of COFFS HARBOUR,T,1,153.13974075,-30.11769812,R,FMZ1,State,0.00000134614880745,0.241507755693
NSW_FMZ1_7,Forestry Management Areas in Coffs Harbour,Protected Area,PA,IV,ND,0,0.03437961,0.03437961,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of COFFS HARBOUR,T,2,153.1440254,-30.11531046,R,FMZ1,State,3.21818458605e-8,0.0593079035457
NSW_FMZ1_8,Forestry Management Areas in Dorrigo,Protected Area,PA,IV,ND,0,7.83360284,7.83360284,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of DORRIGO,T,1,152.42977312,-30.22855053,R,FMZ1,State,0.00000734017524241,0.184633855737
NSW_FMZ1_8,Forestry Management Areas in Dorrigo,Protected Area,PA,IV,ND,0,0.0256897,0.0256897,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of DORRIGO,T,2,152.45499723,-30.2239535,R,FMZ1,State,2.4072000484e-8,0.0198310453493
NSW_FMZ1_9,Forestry Management Areas in Eden,Protected Area,PA,IV,ND,0,155.19294612,155.19294612,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of EDEN,T,1,149.74933354,-37.31651366,R,FMZ1,State,0.000157650397863,2.01305306077
NSW_FMZ1_9,Forestry Management Areas in Eden,Protected Area,PA,IV,ND,0,1.44429255,1.44429255,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of EDEN,T,2,149.50194531,-37.21011391,R,FMZ1,State,0.00000146500033586,0.0419206661877
NSW_FMZ2_1,Forestry Management Areas in Badja,Protected Area,PA,IV,ND,0,1.86434635,1.86434635,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of BADJA,T,1,149.56640535,-36.09263834,R,FMZ2,State,0.00000186569471939,0.019880256994
NSW_FMZ2_10,Forestry Management Areas in Dorrigo,Protected Area,PA,IV,ND,0,54.72659728,54.72659728,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of DORRIGO,T,1,152.78901669,-30.21158785,R,FMZ2,State,0.0000512666346094,0.526433459513
NSW_FMZ2_10,Forestry Management Areas in Dorrigo,Protected Area,PA,IV,ND,0,0.39353913,0.39353913,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of DORRIGO,T,2,152.46299696,-30.16116975,R,FMZ2,State,3.68593785662e-7,0.0516264545733
NSW_FMZ2_11,Forestry Management Areas in Eden,Protected Area,PA,IV,ND,0,978.58730083,978.58730083,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of EDEN,T,1,149.85988335,-37.02775319,R,FMZ2,State,0.000991243015278,1.31456011391
NSW_FMZ2_11,Forestry Management Areas in Eden,Protected Area,PA,IV,ND,0,6.69481232,6.69481232,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of EDEN,T,2,149.71399386,-37.13898388,R,FMZ2,State,0.00000678241116762,0.112188605594
NSW_FMZ2_12,Forestry Management Areas in Glen Innes,Protected Area,PA,IV,ND,0,0.39009855,0.39009855,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of GLEN INNES,T,1,152.17836497,-29.6709937,R,FMZ2,State,3.6346307665e-7,0.0296320722764
NSW_FMZ2_12,Forestry Management Areas in Glen Innes,Protected Area,PA,IV,ND,0,0.00307818,0.00307818,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of GLEN INNES,T,2,152.25653219,-29.86065718,R,FMZ2,State,2.872785656e-9,0.0381091278916
NSW_FMZ2_13,Forestry Management Areas in Grafton,Protected Area,PA,IV,ND,0,10.2422472,10.2422472,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of GRAFTON,T,1,152.38208686,-29.33836931,R,FMZ2,State,0.00000951915200269,0.129768088598
NSW_FMZ2_13,Forestry Management Areas in Grafton,Protected Area,PA,IV,ND,0,0.06005182,0.06005182,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of GRAFTON,T,2,152.69631025,-29.72390813,R,FMZ2,State,5.5986443357e-8,0.0682622518272
NSW_FMZ2_14,Forestry Management Areas in Kempsey,Protected Area,PA,IV,ND,0,6.94461809,6.94461809,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of KEMPSEY,T,1,152.33367225,-30.99967516,R,FMZ2,State,0.00000655860324067,0.275373079364
NSW_FMZ2_14,Forestry Management Areas in Kempsey,Protected Area,PA,IV,ND,0,13.8756333,13.8756333,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of KEMPSEY,T,2,152.35809825,-31.01273377,R,FMZ2,State,0.0000131066077367,0.30505538737
NSW_FMZ2_15,Forestry Management Areas in Kendall,Protected Area,PA,IV,ND,0,83.38539339,83.38539339,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of KENDALL,T,1,152.63771622,-31.60374576,R,FMZ2,State,0.0000792516948837,0.608314538406
BHA_29,Naree Station,Conservation Reserve,CR,VI,I,0,14873.28912799,14873.28912799,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,BHA,BHA,P,,T,1,145.07362037,-29.20879847,M,29,Private,0.0137993400156,0.567683281672
CWTH_IPA14,Wattleridge,Indigenous Protected Area,IPA,V,Y,645,645.12994504,645.12994504,"""2001-06-30T00:00:00.000Z""","""2001-06-30T00:00:00.000Z""",NSW,IMG,DOEE,C,,T,1,151.88960313,-30.02836664,M,IPA14,State,0.000603334984825,0.185616330108
CWTH_IPA19,Toogimbie,Indigenous Protected Area,IPA,VI,Y,4114,4113.7568498,4113.7568498,"""2004-03-05T00:00:00.000Z""","""2004-03-05T00:00:00.000Z""",NSW,IMG,DOEE,C,,T,1,144.46249189,-34.55845746,M,IPA19,State,0.00404144702869,0.996771152201
CWTH_IPA30,Tarriwa Kurrukun,Indigenous Protected Area,IPA,VI,Y,930,928.52651905,928.52651905,"""2009-06-09T00:00:00.000Z""","""2009-06-09T00:00:00.000Z""",NSW,IMG,DOEE,C,,T,1,151.35830208,-30.07596772,M,IPA30,State,0.000868741325647,0.493270506952
CWTH_IPA38,Boorabee and The Willows,Indigenous Protected Area,IPA,IV,Y,2900,2712.63543615,2712.63543615,"""2010-03-06T00:00:00.000Z""","""2010-03-06T00:00:00.000Z""",NSW,LILC,DOEE,C,,T,1,151.45639417,-29.48063293,M,IPA38,State,0.00252306673745,0.445969920835
CWTH_IPA41,Brewarrina Ngemba Billabong,Indigenous Protected Area,IPA,V,Y,261,260.93001072,260.93001072,"""2010-11-24T00:00:00.000Z""","""2010-11-24T00:00:00.000Z""",NSW,LILC,DOEE,C,,T,1,146.96195857,-29.97826154,M,IPA41,State,0.0002439267606,0.0918003745691
CWTH_IPA45,Dorodong,Indigenous Protected Area,IPA,VI,Y,81,85.16589888,85.16589888,"""2011-07-01T00:00:00.000Z""","""2011-07-01T00:00:00.000Z""",NSW,IMG,DOEE,C,,T,1,152.69939593,-30.25342757,M,IPA45,State,0.0000798265109291,0.0465156298021
CWTH_IPA46,Weilmoringle,Indigenous Protected Area,IPA,IV,Y,3792,4073.24264974,4073.24264974,"""2011-07-01T00:00:00.000Z""","""2011-07-01T00:00:00.000Z""",NSW,IMG,DOEE,C,,T,1,146.85968391,-29.24838602,M,IPA46,State,0.00378024224193,0.361411464068
CWTH_IPA49,Gumma,Indigenous Protected Area,IPA,V,Y,103.55,110.80831666,110.80831666,"""2011-11-25T00:00:00.000Z""","""2011-11-25T00:00:00.000Z""",NSW,LILC,DOEE,C,,T,1,152.99412583,-30.6675188,M,IPA49,State,0.000104294169916,0.126236941694
CWTH_IPA53,Ngunya Jargoon,Indigenous Protected Area,IPA,VI,Y,864,861.20719414,861.20719414,"""2013-02-12T00:00:00.000Z""","""2013-02-12T00:00:00.000Z""",NSW,LILC,DOEE,C,Changed name from Wardell - Lumleys Lane at declaration on 12 Feb 2013,T,1,153.44592168,-28.95698216,M,IPA53,State,0.000797110725833,0.22749365626
NSW_FMZ2_8,Forestry Management Areas in Coffs Harbour,Protected Area,PA,IV,ND,0,0.00694216,0.00694216,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of COFFS HARBOUR,T,2,153.13289515,-29.86570103,R,FMZ2,State,6.4867607495e-9,0.0831364151434
NSW_FMZ2_9,Forestry Management Areas in Coopernook,Protected Area,PA,IV,ND,0,18.6635428,18.6635428,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of COOPERNOOK,T,1,152.55695824,-31.66597319,R,FMZ2,State,0.0000177484517609,0.0594866885684
NSW_FMZ2_16,Forestry Management Areas in Monaro South,Protected Area,PA,IV,ND,0,2491.75783682,2491.75783682,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of MONARO SOUTH,T,1,148.42231594,-36.61858957,R,FMZ2,State,0.00250973804216,0.623488692877
NSW_FMZ2_16,Forestry Management Areas in Monaro South,Protected Area,PA,IV,ND,0,0.25809527,0.25809527,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of MONARO SOUTH,T,2,148.40398386,-36.57313988,R,FMZ2,State,2.61707256845e-7,0.162159493839
NSW_FMZ2_17,Forestry Management Areas in Morisset,Protected Area,PA,IV,ND,0,2.02351203,2.02351203,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of MORISSET,T,1,151.19221582,-32.93653885,R,FMZ2,State,0.00000195090536945,1.12122862228
NSW_FMZ2_17,Forestry Management Areas in Morisset,Protected Area,PA,IV,ND,0,0.02885621,0.02885621,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of MORISSET,T,2,151.30797171,-33.02300675,R,FMZ2,State,2.78502551045e-8,0.0116209970133
NSW_FMZ2_18,Forestry Management Areas in Moss Vale,Protected Area,PA,IV,ND,0,2317.62741752,2317.62741752,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of MOSS VALE,T,1,150.19668509,-34.5218589,R,FMZ2,State,0.0022766221049,0.635302775392
NSW_FMZ2_18,Forestry Management Areas in Moss Vale,Protected Area,PA,IV,ND,0,0.72637466,0.72637466,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of MOSS VALE,T,2,150.34583847,-34.64166117,R,FMZ2,State,7.14405613736e-7,0.0394824614358
NSW_FMZ2_19,Forestry Management Areas in Narooma,Protected Area,PA,IV,ND,0,27.09012658,27.09012658,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of NAROOMA,T,1,149.8494815,-36.20039772,R,FMZ2,State,0.0000271286317605,0.546456348256
NSW_FMZ2_19,Forestry Management Areas in Narooma,Protected Area,PA,IV,ND,0,0.09721646,0.09721646,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of NAROOMA,T,2,149.8595198,-36.02779757,R,FMZ2,State,9.7206925538e-8,0.00357533614748
NSW_FMZ2_2,Forestry Management Areas in Bago-Maragle,Protected Area,PA,IV,ND,0,0.25381232,0.25381232,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of BAGO-MARAGLE,T,1,148.18060007,-35.69704789,R,FMZ2,State,2.5285005505e-7,0.018634788073
NSW_FMZ2_20,Forestry Management Areas in Nowra,Protected Area,PA,IV,ND,0,6.28249136,6.28249136,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of NOWRA,T,1,150.6185449,-34.94681032,R,FMZ2,State,0.00000620259176251,0.107225522619
NSW_FMZ2_21,Forestry Management Areas in Queanbeyan,Protected Area,PA,IV,ND,0,7.01379769,7.01379769,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of QUEANBEYAN,T,1,149.54692062,-35.88855831,R,FMZ2,State,0.00000699573709756,0.152557198495
NSW_FMZ2_21,Forestry Management Areas in Queanbeyan,Protected Area,PA,IV,ND,0,0.23660461,0.23660461,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of QUEANBEYAN,T,2,149.51702595,-35.79449055,R,FMZ2,State,2.35889782414e-7,0.0345371610687
NSW_FMZ2_22,Forestry Management Areas in Styx River,Protected Area,PA,IV,ND,0,3.96638469,3.96638469,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of STYX RIVER,T,1,152.10813494,-30.72702149,R,FMZ2,State,0.00000373520332743,0.299018766711
NSW_FMZ2_22,Forestry Management Areas in Styx River,Protected Area,PA,IV,ND,0,0.00041851,0.00041851,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of STYX RIVER,T,2,152.18431039,-30.65024062,R,FMZ2,State,3.93921135e-10,0.00772629983596
NSW_FMZ2_23,Forestry Management Areas in Taree,Protected Area,PA,IV,ND,0,1012.83266529,1012.83266529,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of TAREE,T,1,152.34770208,-32.01950061,R,FMZ2,State,0.000966771234068,0.862004848592
NSW_FMZ2_23,Forestry Management Areas in Taree,Protected Area,PA,IV,ND,0,0.00239483,0.00239483,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of TAREE,T,2,152.42159511,-32.00796142,R,FMZ2,State,2.2856161225e-9,0.0240237928846
NSW_FMZ2_24,Forestry Management Areas in Tenterfield,Protected Area,PA,IV,ND,0,985.87502157,985.87502157,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of TENTERFIELD,T,1,151.99475069,-28.90835128,R,FMZ2,State,0.000912144728461,0.367969104573
NSW_FMZ2_24,Forestry Management Areas in Tenterfield,Protected Area,PA,IV,ND,0,0.08280678,0.08280678,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of TENTERFIELD,T,2,152.21784203,-29.35704963,R,FMZ2,State,7.69440377725e-8,0.056799706942
NSW_FMZ2_25,Forestry Management Areas in Tumut,Protected Area,PA,IV,ND,0,896.50591063,896.50591063,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of TUMUT,T,1,147.61035179,-35.52234266,R,FMZ2,State,0.000890821633249,0.39954522479
NSW_FMZ2_25,Forestry Management Areas in Tumut,Protected Area,PA,IV,ND,0,0.00012466,0.00012466,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of TUMUT,T,2,148.40416419,-36.59671074,R,FMZ2,State,1.25532729e-10,0.001404120923
NSW_FMZ2_26,Forestry Management Areas in Urbenville,Protected Area,PA,IV,ND,0,4.68025092,4.68025092,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of URBENVILLE,T,1,152.50327084,-28.57893584,R,FMZ2,State,0.00000431429728276,0.160074326141
NSW_FMZ2_26,Forestry Management Areas in Urbenville,Protected Area,PA,IV,ND,0,1.18719708,1.18719708,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of URBENVILLE,T,2,152.39007619,-28.48038779,R,FMZ2,State,0.00000109398741784,0.0427525593065
NSW_FMZ2_27,Forestry Management Areas in Urunga,Protected Area,PA,IV,ND,0,9.29616713,9.29616713,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of URUNGA,T,1,152.86143749,-30.44791032,R,FMZ2,State,0.00000873602380745,1.11733928711
NSW_FMZ2_27,Forestry Management Areas in Urunga,Protected Area,PA,IV,ND,0,0.01680474,0.01680474,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of URUNGA,T,2,152.56239496,-30.50225938,R,FMZ2,State,1.57889483135e-8,0.197128050158
NSW_FMZ2_28,Forestry Management Areas in Walcha-Nundle,Protected Area,PA,IV,ND,0,400.3081681,400.3081681,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of WALCHA-NUNDLE,T,1,151.37414311,-31.50280721,R,FMZ2,State,0.000379958273684,0.763394632336
NSW_FMZ2_28,Forestry Management Areas in Walcha-Nundle,Protected Area,PA,IV,ND,0,0.54562205,0.54562205,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of WALCHA-NUNDLE,T,2,151.62132187,-31.53681858,R,FMZ2,State,5.18186397425e-7,0.0800984417584
NSW_FMZ2_29,Forestry Management Areas in Wauchope,Protected Area,PA,IV,ND,0,4417.6099984,4417.6099984,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of WAUCHOPE,T,1,152.39577595,-31.36843974,R,FMZ2,State,0.00418425372373,2.57887174718
NSW_FMZ2_29,Forestry Management Areas in Wauchope,Protected Area,PA,IV,ND,0,0.10562474,0.10562474,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of WAUCHOPE,T,2,152.5859316,-31.16516268,R,FMZ2,State,9.99871779615e-8,0.300527223961
NSW_FMZ2_3,Forestry Management Areas in Batemans Bay,Protected Area,PA,IV,ND,0,255.99118166,255.99118166,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of BATEMANS BAY,T,1,150.14207325,-35.73029697,R,FMZ2,State,0.000254918169905,0.702366634989
NSW_FMZ2_30,Forestry Management Areas in Wingham,Protected Area,PA,IV,ND,0,42.42336393,42.42336393,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of WINGHAM,T,1,152.17066782,-31.4944981,R,FMZ2,State,0.0000403105623808,0.962443801308
NSW_FMZ2_3,Forestry Management Areas in Batemans Bay,Protected Area,PA,IV,ND,0,0.78728087,0.78728087,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of BATEMANS BAY,T,2,150.13103897,-35.40618258,R,FMZ2,State,7.82320039856e-7,0.0428973751199
NSW_FMZ2_30,Forestry Management Areas in Wingham,Protected Area,PA,IV,ND,0,0.02569079,0.02569079,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of WINGHAM,T,2,152.14423243,-31.50674321,R,FMZ2,State,2.4388025793e-8,0.0643870811208
NSW_FMZ2_4,Forestry Management Areas in Bathurst,Protected Area,PA,IV,ND,0,9052.90247688,9052.90247688,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of BATHURST,T,1,150.26528316,-33.42882992,R,FMZ2,State,0.00877377466666,4.30758976099
CWTH_N2021,Southern Mallee,NRS Addition - Gazettal in Progress,NRS,IV,I,0,93952.27081052,93952.27081052,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,NSW_OEH,DOEE_NRSP,G,,T,1,143.29070731,-34.03877633,N,N2021,State,0.0916983938677,6.87790303558
CWTH_N2028,New England Tableland,NRS Addition - Gazettal in Progress,NRS,II,I,0,282.86877749,282.86877749,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,EL_NSW,DOEE_NRSP,P,,T,1,151.68402494,-30.36021072,N,N2028,Private,0.000265400816674,0.115686478401
CWTH_N2074,102 Rosedale Road,NRS Addition - Gazettal in Progress,NRS,IV,I,0,0.52286046,0.52286046,"""2011-07-05T00:00:00.000Z""","""2011-07-05T00:00:00.000Z""",NSW,KRGC_NSW,DOEE_NRSP,G,Formerly known as Blue Gum High Forest,T,1,151.1588062,-33.73596565,N,N2074,State,5.0868363826e-7,0.00310411915182
CWTH_N2088,Mawonga,NRS Addition - Gazettal in Progress,NRS,IV,I,0,22329.4510582,22329.4510582,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,WAC,DOEE_NRSP,P,,T,1,145.4962853,-32.81191421,N,N2088,Private,0.021498688344,1.3755166949
CWTH_N2094,Ukerbarley,NRS Addition - Gazettal in Progress,NRS,II,I,0,1501.29648479,1501.29648479,"""2011-02-25T00:00:00.000Z""","""2011-02-25T00:00:00.000Z""",NSW,NSW_OEH,DOEE_NRSP,G,,T,1,149.24095944,-31.18862491,N,N2094,State,0.00142076256251,0.308970896833
CWTH_OC12-00020,Thelangerin,NRS Addition - Gazettal in Progress,NRS,II,I,0,20164.31974884,20164.31974884,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,NSW_OEH,DOEE_NRSP,G,,T,1,144.47681842,-34.3056382,N,OC12-00020,State,0.01973929717,2.39063749053
NSW_FMZ1_1,Forestry Management Areas in Bago-Maragle,Protected Area,PA,IV,ND,0,2.12631715,2.12631715,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of BAGO-MARAGLE,T,1,148.08846319,-35.7592719,R,FMZ1,State,0.00000211844436252,0.0922795672115
NSW_FMZ1_10,Forestry Management Areas in Forbes,Protected Area,PA,IV,ND,0,0.16116444,0.16116444,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of FORBES,T,1,147.90866926,-32.58516748,R,FMZ1,State,1.54781225218e-7,0.00828344932104
NSW_FMZ1_11,Forestry Management Areas in Gilgandra,Protected Area,PA,IV,ND,0,0.46639207,0.46639207,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of GILGANDRA,T,1,148.16840191,-31.18861328,R,FMZ1,State,4.41384587466e-7,0.0137081457443
NSW_FMZ1_12,Forestry Management Areas in Grafton,Protected Area,PA,IV,ND,0,16.92942433,16.92942433,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of GRAFTON,T,1,152.68248191,-30.10840737,R,FMZ1,State,0.0000158396074583,0.198394577124
NSW_FMZ1_12,Forestry Management Areas in Grafton,Protected Area,PA,IV,ND,0,0.00003338,0.00003338,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of GRAFTON,T,2,152.68403553,-30.10704642,R,FMZ1,State,3.12429515e-11,0.0038520027704
NSW_FMZ1_13,Forestry Management Areas in Morisset,Protected Area,PA,IV,ND,0,38.17236072,38.17236072,"""1900-01-01T00:00:00.000Z""","""1900-01-01T00:00:00.000Z""",NSW,FC_NSW,FC_NSW,G,Grouped by the NSW Forests Management Area of MORISSET,T,1,151.31282079,-33.27928825,R,FMZ1,State,0.0000369327677474,0.173145057591
